;CustomerID;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;AvgMonthSpend;cluster;desc
8252;27129;3;0;0;77230;49.25;2;Con quejas
8253;20688;0;2;2;82371;52.78;4;Encantados
8254;27731;0;0;0;54621;47.91;1;Insatisfechos
8255;18628;0;0;0;30611;47.96;1;Insatisfechos
8256;28569;0;1;1;55174;47.78;3;Felices
8257;14861;2;0;0;84370;54.35;2;Con quejas
8258;16217;1;0;0;51655;49.11;1;Insatisfechos
8259;27795;2;0;0;111536;52.23;2;Con quejas
8260;23574;3;0;2;102108;50.98;2;Con quejas
8261;22450;2;0;0;107172;51.35;2;Con quejas
8262;15844;1;0;1;54895;48.97;1;Insatisfechos
8263;16807;1;1;2;34696;49.7;3;Felices
8264;29275;1;0;0;31681;45.76;1;Insatisfechos
8265;21413;1;0;0;52071;47.83;1;Insatisfechos
8266;15374;2;2;2;104015;51.3;4;Encantados
8267;11738;2;0;1;80947;54.96;2;Con quejas
8268;28269;1;0;0;52835;50.5;1;Insatisfechos
8269;26466;1;0;1;81482;53.77;2;Con quejas
8270;21993;3;0;2;78005;54.86;2;Con quejas
8271;15979;1;1;2;55225;52.49;3;Felices
8272;24029;1;0;0;60874;49.95;1;Insatisfechos
8273;16271;0;0;0;80328;54.39;1;Insatisfechos
8274;17207;3;0;0;78239;53.67;2;Con quejas
8275;19717;0;0;0;31718;54.33;1;Insatisfechos
8276;26927;1;2;2;52711;50.33;4;Encantados
8277;18351;2;1;2;79303;53.71;4;Encantados
8278;11113;3;0;2;111245;52.22;2;Con quejas
8279;16036;2;1;2;54339;47.65;3;Felices
8280;28694;1;0;1;54287;48.83;1;Insatisfechos
8281;28437;2;0;0;80053;49.97;2;Con quejas
8282;20088;1;1;2;28841;50.12;3;Felices
8283;25202;1;0;0;54141;59.59;2;Con quejas
8284;14986;2;0;0;77436;48.92;1;Insatisfechos
8285;21018;1;0;1;57248;48.34;1;Insatisfechos
8286;15286;1;0;0;111222;51.9;2;Con quejas
8287;18640;3;0;0;105048;50.6;2;Con quejas
8288;21088;1;0;0;34673;51.36;1;Insatisfechos
8289;18707;2;1;2;53109;49.28;3;Felices
8290;18922;1;0;0;58032;51.42;1;Insatisfechos
8291;27211;2;0;2;79811;54.97;2;Con quejas
8292;14801;1;1;2;30456;46.96;3;Felices
8293;26254;1;0;0;60586;57.73;2;Con quejas
8294;15294;1;1;1;61888;50.4;3;Felices
8295;21461;2;2;2;77165;52.93;4;Encantados
8296;11544;2;0;0;107766;51.02;2;Con quejas
8297;20157;0;0;0;55304;48.2;1;Insatisfechos
8298;25709;2;0;0;52630;48.01;1;Insatisfechos
8299;26894;0;0;0;36535;46.16;1;Insatisfechos
8300;25744;1;1;1;26693;47.31;3;Felices
8301;23619;2;0;2;78404;52.69;2;Con quejas
8302;15701;0;1;2;56973;49.84;3;Felices
8303;17795;1;1;1;78472;51.17;3;Felices
8304;18751;0;0;0;27717;45.49;1;Insatisfechos
8305;19469;1;0;0;36648;46.86;1;Insatisfechos
8306;13524;2;0;0;59571;48.29;1;Insatisfechos
8307;13679;0;0;0;51012;48.32;1;Insatisfechos
8308;17681;1;1;1;30648;50.25;3;Felices
8309;15696;2;1;2;102530;55.42;4;Encantados
8310;12770;1;0;2;55105;58.01;3;Felices
8311;13566;1;0;0;87033;54.71;2;Con quejas
8312;28373;1;0;0;61447;59.77;2;Con quejas
8313;19741;1;1;1;76348;52.24;4;Encantados
8314;20567;1;0;2;53311;48.91;3;Felices
8315;23140;1;0;1;57689;55.66;2;Con quejas
8316;24150;1;1;2;83269;55.62;4;Encantados
8317;21782;1;0;0;54986;53.12;1;Insatisfechos
8318;14475;2;1;2;84894;50.16;4;Encantados
8319;15389;5;0;0;130441;56.18;2;Con quejas
8320;25114;1;0;0;29598;46.93;1;Insatisfechos
8321;12468;0;1;1;132893;53.59;4;Encantados
8322;22883;0;0;0;86123;50.31;1;Insatisfechos
8323;21784;2;0;0;78434;54.54;2;Con quejas
8324;25145;2;0;0;109402;53.91;2;Con quejas
8325;21558;0;0;0;59808;52.95;1;Insatisfechos
8326;19674;0;1;1;29467;46.3;3;Felices
8327;17502;0;0;0;60458;50.11;1;Insatisfechos
8328;15588;1;0;1;52029;47.93;1;Insatisfechos
8329;19400;1;0;0;81389;54.25;2;Con quejas
8330;28791;1;2;2;55172;52.79;4;Encantados
8331;19332;2;0;0;109543;53.97;2;Con quejas
8332;20623;1;2;2;61266;51.42;4;Encantados
8333;29104;2;0;0;62103;49.12;1;Insatisfechos
8334;26866;1;0;0;51505;52.25;1;Insatisfechos
8335;19882;2;0;0;106892;55.18;2;Con quejas
8336;21955;2;0;0;129927;55.89;2;Con quejas
8337;20776;2;1;2;81476;52.95;4;Encantados
8338;28464;2;2;2;85380;57.04;4;Encantados
8339;13625;1;0;0;128024;52.59;2;Con quejas
8340;20068;2;0;0;77700;53.12;2;Con quejas
8341;29262;2;0;1;102057;53.61;2;Con quejas
8342;14227;1;0;1;26603;45.76;1;Insatisfechos
8343;19316;1;1;2;76827;52.07;3;Felices
8344;11825;3;0;0;83586;50.49;2;Con quejas
8345;14448;1;0;2;78580;49.87;3;Felices
8346;22085;2;0;1;77897;49.04;2;Con quejas
8347;28790;1;0;0;79240;57.6;2;Con quejas
8348;21575;0;2;2;61182;51.01;3;Felices
8349;27424;0;0;0;28220;50.26;1;Insatisfechos
8350;22199;2;0;0;56877;57.86;2;Con quejas
8351;15846;2;0;0;57435;52.14;2;Con quejas
8352;20840;0;0;0;53939;50.4;1;Insatisfechos
8353;13404;3;0;2;78164;51.09;2;Con quejas
8354;18196;1;0;0;54576;48.89;1;Insatisfechos
8355;20283;1;2;2;58751;51.88;4;Encantados
8356;15031;3;0;0;79900;50.07;2;Con quejas
8357;12424;2;0;2;51468;47.67;3;Felices
8358;22323;2;0;0;81948;52.6;2;Con quejas
8359;11627;2;0;0;128211;51.99;2;Con quejas
8360;26659;1;0;1;34249;45.59;1;Insatisfechos
8361;23678;1;1;1;52227;50.79;3;Felices
8362;25393;1;1;1;77619;50.46;3;Felices
8363;13416;1;1;1;81479;54.27;4;Encantados
8364;28361;1;1;2;127551;51.37;4;Encantados
8365;19212;0;1;2;36625;49.6;3;Felices
8366;21376;2;0;2;55099;48.96;3;Felices
8367;14602;1;1;2;128445;55.55;4;Encantados
8368;13966;2;1;2;104004;57.5;4;Encantados
8369;28637;1;0;0;138593;52.1;2;Con quejas
8370;24137;1;0;0;34695;47.68;1;Insatisfechos
8371;14937;0;0;0;34078;55.52;1;Insatisfechos
8372;18611;1;1;2;85059;54.33;4;Encantados
8373;23544;1;0;0;28886;46.21;1;Insatisfechos
8374;19519;1;0;0;53865;48.01;1;Insatisfechos
8375;15678;3;2;2;130400;56.94;4;Encantados
8376;11813;3;0;2;106601;50.8;2;Con quejas
8377;26427;2;0;0;52734;49.89;1;Insatisfechos
8378;15581;2;0;0;51660;50.69;1;Insatisfechos
8379;20913;1;0;0;52515;53.93;1;Insatisfechos
8380;16281;0;0;0;59896;50.45;1;Insatisfechos
8381;27707;2;0;0;80892;53.17;2;Con quejas
8382;27611;3;1;2;83081;53.64;4;Encantados
8383;24448;2;0;2;81389;49.56;3;Felices
8384;11014;2;0;0;110911;51.72;2;Con quejas
8385;11239;1;0;2;78167;49.84;3;Felices
8386;13989;0;0;0;59949;49.36;1;Insatisfechos
8387;11090;0;0;0;33177;53.63;1;Insatisfechos
8388;19341;2;0;1;84484;54.45;2;Con quejas
8389;21203;0;0;1;136972;51.68;2;Con quejas
8390;22591;2;0;0;135797;57.1;2;Con quejas
8391;12490;3;0;0;112811;51.68;2;Con quejas
8392;18685;2;0;0;130535;52.18;2;Con quejas
8393;17435;3;0;0;81276;56.36;2;Con quejas
8394;24156;3;1;2;84279;53.49;4;Encantados
8395;15230;1;0;1;107783;51.43;2;Con quejas
8396;16990;2;0;0;128869;58.67;2;Con quejas
8397;19912;1;1;1;28290;48.89;3;Felices
8398;15235;0;1;2;55200;51.96;3;Felices
8399;25763;2;1;1;104745;54.8;4;Encantados
8400;20255;2;0;2;105798;51.25;2;Con quejas
8401;25341;1;0;0;28884;49.04;1;Insatisfechos
8402;16517;1;0;0;53183;48.86;1;Insatisfechos
8403;13095;0;0;0;86989;55.17;1;Insatisfechos
8404;16521;0;0;0;55984;51.26;1;Insatisfechos
8405;23107;3;0;2;81665;50.3;2;Con quejas
8406;28959;1;0;2;29900;44.96;3;Felices
8407;19453;2;0;0;102265;50.68;2;Con quejas
8408;28763;0;0;0;83752;53.21;1;Insatisfechos
8409;22872;2;1;1;102903;51.31;4;Encantados
8410;11797;0;0;0;103110;51.42;1;Insatisfechos
8411;25233;2;1;2;130271;56.72;4;Encantados
8412;14891;1;0;1;82488;51.28;1;Insatisfechos
8413;13563;2;0;0;128686;52.3;2;Con quejas
8414;25881;2;2;2;79853;49.55;4;Encantados
8415;17034;1;0;0;54664;52.71;1;Insatisfechos
8416;29153;2;0;0;78328;61.43;2;Con quejas
8417;16761;2;0;0;106729;54.22;2;Con quejas
8418;26923;2;0;0;60044;48.72;1;Insatisfechos
8419;25109;3;0;2;80107;49.94;2;Con quejas
8420;16555;1;1;2;33467;47.91;3;Felices
8421;23220;0;0;0;54616;48.76;1;Insatisfechos
8422;26985;3;0;0;81747;50.44;2;Con quejas
8423;24889;1;0;0;137245;52.78;2;Con quejas
8424;27287;2;0;1;57578;48.52;1;Insatisfechos
8425;23382;1;1;1;77962;55.49;4;Encantados
8426;12984;0;0;2;31483;49.09;3;Felices
8427;23726;1;1;1;27182;47.05;3;Felices
8428;12823;0;0;3;32913;46.55;3;Felices
8429;26540;2;0;0;127983;53.96;2;Con quejas
8430;11641;2;1;1;83116;51.35;4;Encantados
8431;16437;0;0;0;81241;54.35;1;Insatisfechos
8432;21652;1;0;2;56992;48.6;3;Felices
8433;21402;1;1;2;28916;54.44;3;Felices
8434;24726;3;0;0;109170;51.65;2;Con quejas
8435;22567;3;0;2;130971;51.89;2;Con quejas
8436;14236;2;1;2;55042;47.95;3;Felices
8437;23718;0;0;2;62118;57.8;3;Felices
8438;16603;1;1;2;26206;48.24;3;Felices
8439;27323;1;0;0;76865;53.84;2;Con quejas
8440;24974;3;1;2;86223;57.2;4;Encantados
8441;11521;0;1;2;35993;47.53;3;Felices
8442;25300;1;0;0;55515;48.57;1;Insatisfechos
8443;12542;2;0;2;62134;51.88;3;Felices
8444;14842;1;0;0;26978;47.03;1;Insatisfechos
8445;28794;1;0;0;61854;53.46;1;Insatisfechos
8446;29329;1;0;0;54316;50.98;1;Insatisfechos
8447;15868;0;0;0;133803;54.77;2;Con quejas
8448;17266;2;1;2;62780;57.86;4;Encantados
8449;24111;1;0;0;52834;49.61;1;Insatisfechos
8450;29376;2;0;0;58513;54.37;2;Con quejas
8451;19026;0;0;0;31522;52.01;1;Insatisfechos
8452;15874;2;1;2;81661;54.28;4;Encantados
8453;23058;0;0;0;78828;51.4;1;Insatisfechos
8454;17125;1;0;2;56807;49.09;3;Felices
8455;14277;1;0;0;58735;51.17;1;Insatisfechos
8456;20432;2;0;0;59058;52.88;2;Con quejas
8457;21263;2;0;0;55034;50.86;1;Insatisfechos
8458;12200;1;2;2;87505;54.35;4;Encantados
8459;12260;1;1;2;52707;49.81;3;Felices
8460;27181;1;0;0;77878;51.04;1;Insatisfechos
8461;13069;0;0;0;36041;45.91;1;Insatisfechos
8462;24236;2;0;0;77750;52.32;2;Con quejas
8463;12028;0;0;0;55367;49.6;1;Insatisfechos
8464;17890;1;1;2;51319;55.21;4;Encantados
8465;16904;1;1;2;53676;48.83;3;Felices
8466;27726;1;0;0;56747;52.01;1;Insatisfechos
8467;11746;2;0;0;136709;60.7;2;Con quejas
8468;19230;2;1;2;102952;54.98;4;Encantados
8469;11858;1;0;1;55922;50.1;1;Insatisfechos
8470;16538;1;0;0;60673;52.69;1;Insatisfechos
8471;15525;0;0;0;108098;52.31;1;Insatisfechos
8472;17440;1;0;0;33971;47.92;1;Insatisfechos
8473;24582;2;1;2;58441;49.52;3;Felices
8474;19290;1;0;0;55451;54.01;1;Insatisfechos
8475;14488;2;0;2;57206;51.66;3;Felices
8476;14768;1;2;3;60654;52.73;4;Encantados
8477;22623;0;0;0;34592;58.9;1;Insatisfechos
8478;22243;0;1;2;53954;48.02;3;Felices
8479;16609;3;0;0;85404;52.04;2;Con quejas
8480;14786;0;1;2;59515;50.87;3;Felices
8481;27814;0;0;0;60254;52.58;1;Insatisfechos
8482;25779;0;1;2;26382;47.66;3;Felices
8483;20679;2;0;2;138454;57.84;2;Con quejas
8484;25417;1;0;0;104314;51.19;2;Con quejas
8485;18913;2;0;0;84353;49.81;2;Con quejas
8486;23951;0;0;0;29466;49.3;1;Insatisfechos
8487;11548;0;0;0;28784;47.99;1;Insatisfechos
8488;19918;1;0;2;34196;45.8;3;Felices
8489;13455;2;1;2;110932;51.21;4;Encantados
8490;27141;1;1;2;81411;54.11;4;Encantados
8491;16286;2;2;2;53913;57.21;4;Encantados
8492;12942;3;0;0;110722;55.09;2;Con quejas
8493;23283;0;0;0;54788;48.73;1;Insatisfechos
8494;23261;2;0;0;77552;54.4;2;Con quejas
8495;26351;1;0;0;31822;47.69;1;Insatisfechos
8496;26613;1;1;2;33859;46.27;3;Felices
8497;13314;2;1;2;61404;51.64;4;Encantados
8498;15983;2;1;2;61085;52.38;4;Encantados
8499;16452;0;0;0;57433;51.02;1;Insatisfechos
8500;24654;2;1;1;81273;50.02;4;Encantados
8501;12023;1;0;0;59168;49.01;1;Insatisfechos
8502;23253;2;0;0;59688;49.66;1;Insatisfechos
8503;23328;1;0;0;31354;46.32;1;Insatisfechos
8504;21092;0;0;1;55526;48.55;1;Insatisfechos
8505;24833;1;0;0;58327;49.47;1;Insatisfechos
8506;15051;1;0;0;28588;49.53;1;Insatisfechos
8507;17492;1;0;0;77222;51.73;1;Insatisfechos
8508;20943;2;0;0;53983;50.11;1;Insatisfechos
8509;12005;0;1;2;28340;51.47;3;Felices
8510;19164;2;0;0;108157;51.48;2;Con quejas
8511;12387;1;0;0;55477;51.41;1;Insatisfechos
8512;16242;1;0;0;78500;51.56;1;Insatisfechos
8513;28451;1;1;1;87288;51.8;4;Encantados
8514;14362;1;0;0;81308;49.57;1;Insatisfechos
8515;21705;0;1;2;36891;51.63;3;Felices
8516;28679;2;0;0;136884;59;2;Con quejas
8517;27342;2;0;0;110499;52.33;2;Con quejas
8518;25567;1;0;0;53908;49.87;1;Insatisfechos
8519;22287;1;0;0;80927;52.27;1;Insatisfechos
8520;12089;3;0;2;111278;50.9;2;Con quejas
8521;27204;1;0;0;59184;55.45;1;Insatisfechos
8522;15129;3;0;0;109987;52.1;2;Con quejas
8523;26072;1;0;0;54424;51.52;1;Insatisfechos
8524;14993;1;0;0;58890;50.25;1;Insatisfechos
8525;27397;1;1;1;77406;53.33;4;Encantados
8526;13541;1;0;2;32082;45.97;3;Felices
8527;25323;2;1;2;105546;55.47;4;Encantados
8528;21276;2;0;0;56851;48.66;1;Insatisfechos
8529;13420;1;0;1;86232;50.97;1;Insatisfechos
8530;17490;3;0;0;85071;54.28;2;Con quejas
8531;19995;0;1;1;77762;50.79;3;Felices
8532;12814;1;0;0;53638;48.96;1;Insatisfechos
8533;20928;1;0;0;52657;48.42;1;Insatisfechos
8534;27075;1;1;2;57912;51.19;3;Felices
8535;29357;2;0;0;128808;52.24;2;Con quejas
8536;16793;0;0;1;55624;48.93;1;Insatisfechos
8537;26683;0;0;0;33651;47.86;1;Insatisfechos
8538;15479;1;0;2;55770;48.37;3;Felices
8539;24221;1;0;0;33816;48.59;1;Insatisfechos
8540;28075;1;0;0;102891;51.28;2;Con quejas
8541;26417;1;0;0;35863;55.98;1;Insatisfechos
8542;26382;2;0;0;78877;61.79;2;Con quejas
8543;23241;3;0;0;78701;50.32;2;Con quejas
8544;11174;1;1;2;62806;52.48;3;Felices
8545;14950;1;0;0;29024;48.03;1;Insatisfechos
8546;28016;0;1;1;28542;48.64;3;Felices
8547;25364;0;0;2;52132;52.42;3;Felices
8548;19030;3;1;2;82369;52.17;4;Encantados
8549;19457;2;1;1;86360;53.58;4;Encantados
8550;11623;0;0;0;83669;50.5;1;Insatisfechos
8551;22864;1;0;2;78318;49.31;3;Felices
8552;11105;2;0;0;103689;52.41;2;Con quejas
8553;22597;3;1;2;134080;56.01;4;Encantados
8554;11763;0;0;1;59533;48.58;1;Insatisfechos
8555;19429;1;0;0;108269;55.33;2;Con quejas
8556;14721;0;0;0;36039;49.54;1;Insatisfechos
8557;17691;2;0;0;108726;54.96;2;Con quejas
8558;12733;1;0;0;26104;47.62;1;Insatisfechos
8559;13703;0;0;0;34988;48.36;1;Insatisfechos
8560;26832;1;1;1;55472;52.38;3;Felices
8561;22635;0;0;0;81357;50.02;1;Insatisfechos
8562;16352;1;0;0;60334;50.44;1;Insatisfechos
8563;18732;2;1;2;57341;50.59;3;Felices
8564;15991;2;1;2;102784;59.23;4;Encantados
8565;11157;1;0;0;35011;46.13;1;Insatisfechos
8566;20245;1;0;0;77515;50.5;1;Insatisfechos
8567;20964;3;1;1;79473;52.27;4;Encantados
8568;11150;0;1;1;29057;49.9;3;Felices
8569;26801;1;0;0;58525;48.59;1;Insatisfechos
8570;22972;0;0;0;58396;49.64;1;Insatisfechos
8571;12112;3;0;1;105994;52.01;2;Con quejas
8572;22624;1;0;2;55773;47.75;3;Felices
8573;17575;2;0;0;80567;52.91;2;Con quejas
8574;26819;1;1;2;58848;49.23;3;Felices
8575;18050;1;0;1;28745;45.54;1;Insatisfechos
8576;23039;2;0;2;60565;48.07;3;Felices
8577;27573;2;1;2;87882;53.09;4;Encantados
8578;24225;1;0;0;62412;53.04;1;Insatisfechos
8579;16964;1;0;1;135823;52.12;2;Con quejas
8580;20145;1;0;2;58580;54.84;3;Felices
8581;11136;1;0;0;54647;52.29;1;Insatisfechos
8582;21800;1;0;2;28560;45.47;3;Felices
8583;27987;1;0;0;55163;51.58;1;Insatisfechos
8584;17306;0;0;0;27914;47.97;1;Insatisfechos
8585;18141;2;1;2;60429;49.3;3;Felices
8586;17912;1;0;0;51707;47.75;1;Insatisfechos
8587;23388;3;0;0;78172;50.03;2;Con quejas
8588;22392;1;0;1;25995;44.5;1;Insatisfechos
8589;13940;1;0;0;110019;55.24;2;Con quejas
8590;14988;0;0;0;32758;45.98;1;Insatisfechos
8591;22669;2;0;0;111505;54.85;2;Con quejas
8592;23161;0;1;2;86912;54.31;4;Encantados
8593;14543;1;1;2;30222;48.24;3;Felices
8594;25246;0;2;3;28718;45.82;3;Felices
8595;28701;1;0;0;110908;53.57;2;Con quejas
8596;13013;2;1;2;129482;53.06;4;Encantados
8597;21726;3;0;0;112056;55.37;2;Con quejas
8598;20558;3;0;1;103242;51.23;2;Con quejas
8599;19203;1;0;0;34850;56.01;1;Insatisfechos
8600;26808;1;0;0;103892;53.11;2;Con quejas
8601;13821;1;1;2;132143;58.03;4;Encantados
8602;15128;1;0;0;61049;49.64;1;Insatisfechos
8603;17639;2;0;0;56376;52.04;1;Insatisfechos
8604;11327;3;0;2;138059;52.62;2;Con quejas
8605;27764;1;0;0;60482;49.05;1;Insatisfechos
8606;13662;2;0;0;60432;53.33;2;Con quejas
8607;26638;2;0;0;108217;51.18;2;Con quejas
8608;20848;1;1;1;85118;57.93;4;Encantados
8609;22068;1;0;0;51537;55.24;1;Insatisfechos
8610;15895;1;0;0;36033;49.85;1;Insatisfechos
8611;16788;2;0;2;79314;49.53;3;Felices
8612;22911;2;1;2;137613;53.11;4;Encantados
8613;13161;0;0;0;55689;47.87;1;Insatisfechos
8614;23219;1;0;0;58757;53.2;1;Insatisfechos
8615;12076;0;0;2;53092;48.21;3;Felices
8616;22134;2;0;3;133955;52.09;4;Encantados
8617;17525;3;2;2;128489;55.88;4;Encantados
8618;13958;1;0;2;106388;50.39;3;Felices
8619;19813;0;2;2;26099;48.18;3;Felices
8620;28697;2;0;0;132940;52.12;2;Con quejas
8621;25654;0;0;0;77185;49.37;1;Insatisfechos
8622;14699;2;0;0;113338;51.56;2;Con quejas
8623;22519;1;0;2;36548;48.76;3;Felices
8624;12740;1;0;0;52466;49.98;1;Insatisfechos
8625;24986;2;1;2;56698;51.41;3;Felices
8626;23197;1;1;2;34234;56.02;3;Felices
8627;26763;2;0;1;78742;52.2;2;Con quejas
8628;24586;2;0;0;105203;55.06;2;Con quejas
8629;12577;3;0;0;86528;50.44;2;Con quejas
8630;17689;3;0;0;104306;51.61;2;Con quejas
8631;21269;2;0;0;55236;48.41;1;Insatisfechos
8632;22311;0;0;0;54593;49.97;1;Insatisfechos
8633;13437;3;1;2;83919;55.26;4;Encantados
8634;14860;1;1;2;57507;51.3;3;Felices
8635;27197;2;0;2;84546;53.17;2;Con quejas
8636;20512;3;2;2;102335;51.97;4;Encantados
8637;13500;3;0;0;112588;51.12;2;Con quejas
8638;19746;2;0;2;137272;52.46;2;Con quejas
8639;21992;1;0;0;52330;51.96;1;Insatisfechos
8640;28308;1;0;0;112607;58.94;2;Con quejas
8641;17692;3;0;0;109121;51.91;2;Con quejas
8642;13322;1;0;0;25841;49.21;1;Insatisfechos
8643;22444;1;0;0;112606;55.24;2;Con quejas
8644;23337;3;0;0;111747;51.11;2;Con quejas
8645;16759;1;0;2;61596;48.69;3;Felices
8646;14292;2;0;0;53347;48.54;1;Insatisfechos
8647;15481;0;0;0;29122;47.76;1;Insatisfechos
8648;20940;1;0;0;51977;49.07;1;Insatisfechos
8649;22866;1;0;0;55741;50.17;1;Insatisfechos
8650;12427;3;1;1;110473;51.56;4;Encantados
8651;13471;2;2;2;87038;51.5;4;Encantados
8652;22320;3;2;2;82184;51.34;4;Encantados
8653;24753;2;0;0;56392;58.93;2;Con quejas
8654;22455;1;1;2;112109;57.26;4;Encantados
8655;14930;1;0;0;82424;52.09;1;Insatisfechos
8656;24229;1;0;2;54664;47.5;3;Felices
8657;15872;2;1;1;56604;50.03;3;Felices
8658;21140;3;0;2;87750;59.45;2;Con quejas
8659;18134;1;0;2;87351;49.88;3;Felices
8660;11506;1;0;0;128654;60.56;2;Con quejas
8661;20755;2;0;2;83231;58.6;2;Con quejas
8662;25099;2;1;1;56270;49.5;3;Felices
8663;24995;0;0;0;34625;46.77;1;Insatisfechos
8664;11341;1;3;3;86049;53.84;4;Encantados
8665;24783;2;0;0;133769;52.95;2;Con quejas
8666;11907;2;0;0;127684;51.27;2;Con quejas
8667;21381;2;2;2;56628;54.15;4;Encantados
8668;28653;1;0;1;30006;45.61;1;Insatisfechos
8669;11950;1;0;0;25953;44.81;1;Insatisfechos
8670;20187;1;0;1;53825;56.47;2;Con quejas
8671;21127;1;0;0;53799;49.44;1;Insatisfechos
8672;27256;3;0;2;82701;49.73;2;Con quejas
8673;20026;0;0;0;33130;47.5;1;Insatisfechos
8674;16894;0;0;0;51779;52.2;1;Insatisfechos
8675;14812;1;0;1;83859;58.93;2;Con quejas
8676;26552;2;0;0;84931;50.34;2;Con quejas
8677;11271;1;0;0;55964;49.17;1;Insatisfechos
8678;28784;1;1;1;60700;49.71;3;Felices
8679;14433;0;2;3;59123;50.1;3;Felices
8680;25466;1;0;0;32440;46.27;1;Insatisfechos
8681;21936;1;0;2;26491;45.49;3;Felices
8682;16610;1;0;0;60957;48.38;1;Insatisfechos
8683;22415;2;1;1;133618;52.82;4;Encantados
8684;13670;2;0;0;133118;55.71;2;Con quejas
8685;13846;1;0;0;57056;48.63;1;Insatisfechos
8686;12781;1;0;2;26473;45.45;3;Felices
8687;12070;2;0;2;60707;48.58;3;Felices
8688;11999;1;0;2;26972;51.76;3;Felices
8689;18601;1;0;0;78039;50.94;1;Insatisfechos
8690;22054;2;0;0;62097;50.48;1;Insatisfechos
8691;23677;2;2;3;106420;52.17;4;Encantados
8692;26504;1;0;2;30812;46.01;3;Felices
8693;23129;3;1;2;112029;54.09;4;Encantados
8694;14927;2;1;2;104572;50.87;4;Encantados
8695;15569;0;0;2;83686;50.13;3;Felices
8696;11638;2;1;2;59965;51.1;3;Felices
8697;15956;3;0;0;107852;57.46;2;Con quejas
8698;18496;0;0;0;35139;48.72;1;Insatisfechos
8699;20638;1;0;0;81168;57;2;Con quejas
8700;28590;1;0;0;56012;52.78;1;Insatisfechos
8701;20723;0;0;0;27846;47.42;1;Insatisfechos
8702;15297;3;1;2;137695;52.73;4;Encantados
8703;12864;2;0;0;54044;50.84;1;Insatisfechos
8704;12510;0;0;2;52446;57.38;3;Felices
8705;29277;1;0;0;112298;51.67;2;Con quejas
8706;19485;0;0;0;36795;49.11;1;Insatisfechos
8707;29052;1;0;0;28777;46.84;1;Insatisfechos
8708;16945;1;1;1;26566;46.7;3;Felices
8709;23991;3;0;2;78331;50.15;2;Con quejas
8710;13924;1;0;0;78318;50.2;1;Insatisfechos
8711;18779;1;0;0;78826;50;1;Insatisfechos
8712;13621;1;0;0;57845;48.54;1;Insatisfechos
8713;24231;1;0;0;80168;50.43;1;Insatisfechos
8714;16225;0;0;2;58566;51.87;3;Felices
8715;21535;0;0;0;81885;61.12;2;Con quejas
8716;27229;3;1;1;82544;59.91;4;Encantados
8717;11454;3;0;0;129116;56.05;2;Con quejas
8718;25097;1;0;2;58088;50.39;3;Felices
8719;16739;3;1;2;128108;55.52;4;Encantados
8720;19454;1;1;2;82613;49.93;3;Felices
8721;12889;2;0;1;133273;52.47;2;Con quejas
8722;29194;0;1;2;27808;45.75;3;Felices
8723;19849;1;1;2;52320;50.27;3;Felices
8724;22765;0;1;2;60490;56.82;4;Encantados
8725;16425;0;0;1;28054;45.39;1;Insatisfechos
8726;16108;1;0;0;61469;54.72;1;Insatisfechos
8727;20485;3;1;2;78371;53.7;4;Encantados
8728;19796;2;0;0;58462;62.08;2;Con quejas
8729;14664;0;0;0;82898;52.86;1;Insatisfechos
8730;19573;2;0;1;80937;50.06;2;Con quejas
8731;22119;2;0;0;103538;50.93;2;Con quejas
8732;11408;1;1;2;56413;54.45;4;Encantados
8733;21736;1;1;1;61348;53.38;3;Felices
8734;17553;1;1;2;54425;51.53;3;Felices
8735;12726;2;0;0;52366;52.32;1;Insatisfechos
8736;13974;0;0;1;128653;52.31;2;Con quejas
8737;19467;2;0;0;52443;51.06;1;Insatisfechos
8738;12546;1;0;0;80298;59.45;2;Con quejas
8739;20690;1;0;2;105992;58.22;2;Con quejas
8740;11747;0;0;1;103905;51.39;1;Insatisfechos
8741;17361;3;0;0;104430;50.98;2;Con quejas
8742;25095;1;0;0;32767;47.66;1;Insatisfechos
8743;22473;3;0;0;78519;53.21;2;Con quejas
8744;27760;2;0;0;52104;52.3;1;Insatisfechos
8745;26034;0;1;2;28579;48.06;3;Felices
8746;11001;1;0;0;60339;55.72;1;Insatisfechos
8747;22180;0;0;0;78955;61.59;2;Con quejas
8748;27259;1;0;1;27308;45.53;1;Insatisfechos
8749;21657;2;0;0;58652;48.59;1;Insatisfechos
8750;23429;1;0;0;52048;49.81;1;Insatisfechos
8751;11205;1;1;2;86277;51.14;3;Felices
8752;26601;1;0;0;78149;55.87;2;Con quejas
8753;27472;0;0;0;29075;47.45;1;Insatisfechos
8754;18855;1;0;0;59731;52.01;1;Insatisfechos
8755;18810;1;1;2;111692;53.49;4;Encantados
8756;22184;1;0;0;112291;50.71;2;Con quejas
8757;28305;3;0;0;83561;51.12;2;Con quejas
8758;13833;2;0;0;79277;52.51;2;Con quejas
8759;20561;2;0;0;109722;54.78;2;Con quejas
8760;19369;0;0;0;108035;52.34;1;Insatisfechos
8761;18541;0;1;2;53020;50.31;3;Felices
8762;21169;1;0;1;53923;48.83;1;Insatisfechos
8763;14510;1;0;0;56696;49.86;1;Insatisfechos
8764;29109;3;0;0;83673;50.14;2;Con quejas
