id_oportunidad,id_estudiante,programa,etapa,fecha_afluencia,fecha_ganado,fecha_perdido,consultor,edad,estado_civil,ciudad,provincia,trabaja,colegio,tipo_admision,origen,enteraste
0061U00000OnH8u,4644311837932476874,1P524,Cerrada Perdida,2021-11-11 00:00:00,,2021-11-17 00:00:00,22,21.0,Soltero/a,QUITO,PICHINCHA,No,1073,Convalidado,Walk-in,Recomendado
0061U00000N9f4j,-3438731451008975058,1P791,Cerrada Perdida,2021-07-08 00:00:00,,2021-07-08 00:00:00,36,18.0,Soltero/a,QUITO,PICHINCHA,No,979,Normal,Colegios,Recomendado
0061U00000N9jdy,-2928188299131767084,1P464,Cerrada Perdida,2021-07-09 00:00:00,,2021-08-19 00:00:00,16,18.0,Soltero/a,QUITO,PICHINCHA,No,52,Normal,Colegios,Mi colegio
0061U00000O8Jhg,-6798613891284481628,1P234,Cerrada Perdida,2021-10-15 00:00:00,,2021-10-15 00:00:00,34,18.0,,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,,863,Normal,Colegios,
0061U00000NfDOZ,7388540531334837536,1P484,Cerrada Perdida,2021-10-20 00:00:00,,2022-01-07 00:00:00,35,31.0,Soltero/a,MEJIA,PICHINCHA,Si,757,Convalidado,Chat en línea,Aplicaciones
0061U00000O516s,4714030668325905488,1P714,Cerrada Ganada,2021-09-10 00:00:00,2021-09-24 00:00:00,,8,17.0,Soltero/a,QUITO,PICHINCHA,No,540,Normal,Colegios,Aplicaciones
0061U00000Okxag,1828438324358268311,1P704,Cerrada Perdida,2021-10-25 00:00:00,,2022-01-13 00:00:00,16,21.0,Soltero/a,DURÁN,GUAYAS,No,293,Convalidado,Llamada,Aplicaciones
0068W00000RuNNO,-6237340548765262006,1P654,Cerrada Perdida,2022-01-29 00:00:00,,2022-02-18 00:00:00,35,21.0,Soltero/a,MEJIA,PICHINCHA,No,398,Normal,Llamada,Aplicaciones
0061U00000NAz98,2793373290803986941,1P704,Cerrada Perdida,2021-07-22 00:00:00,,2021-08-13 00:00:00,23,18.0,Soltero/a,QUITO,PICHINCHA,No,995,Normal,Colegios,Recomendado
0061U00000NAQIS,895527906352255064,1P624,Cerrada Perdida,2021-07-15 00:00:00,,2021-07-15 00:00:00,36,19.0,Soltero/a,QUITO,PICHINCHA,No,1745,Normal,Colegios,Mi colegio
0061U00000NhQL2,4644311837932476874,1P524,Cerrada Perdida,2021-08-16 00:00:00,,2021-09-13 00:00:00,36,21.0,Soltero/a,QUITO,PICHINCHA,No,1073,Convalidado,Walk-in,Recomendado
0061U00000N9fQC,-7595216584478720938,1P484,Cerrada Perdida,2021-07-08 00:00:00,,2021-08-31 00:00:00,7,,,,,,324,Normal,Facebook,
0061U00000N9jkQ,1196270540432556204,1P524,Cerrada Perdida,2021-07-09 00:00:00,,2021-07-21 00:00:00,13,18.0,Soltero/a,QUITO,PICHINCHA,No,1361,Normal,Correo,Redes sociales
0061U00000O8Jkp,4904857811161741762,1P614,Cerrada Perdida,2021-10-15 00:00:00,,2022-01-13 00:00:00,23,17.0,Soltero/a,SANTA ANA,MANABI,No,357,Normal,Google Natural Search,Recomendado
0061U00000NfDap,-4516262598192216216,1H564,Cerrada Perdida,2021-10-20 00:00:00,,2022-02-21 00:00:00,2,48.0,Casado/a,QUITO,PICHINCHA,No,18,Normal,Whatsapp,Recomendado
0061U00000O4u1k,4714030668325905488,1P714,Cerrada Perdida,2021-09-09 00:00:00,,2021-09-10 00:00:00,8,17.0,Soltero/a,QUITO,PICHINCHA,No,540,Normal,Colegios,Aplicaciones
0061U00000Okxbe,8961673011945354069,1P791,Cerrada Ganada,2021-10-25 00:00:00,2021-11-18 00:00:00,,38,18.0,Soltero/a,QUITO,PICHINCHA,No,895,Normal,Whatsapp,Aplicaciones
0068W00000RugK9,7196925697749171909,1P704,Afluente,2022-02-01 00:00:00,,,23,17.0,Soltero/a,IBARRA,IMBABURA,No,965,Normal,Whatsapp,Recomendado
0061U00000NAzAB,6334458899563314509,1P791,Cerrada Ganada,2021-07-22 00:00:00,2021-08-07 00:00:00,,20,18.0,Soltero/a,QUITO,PICHINCHA,No,1667,Normal,Whatsapp,Recomendado
0061U00000NB6ZV,-2989981104484202835,1P704,Cerrada Perdida,2021-07-23 00:00:00,,2021-08-04 00:00:00,20,19.0,Soltero/a,QUITO,PICHINCHA,No,437,Normal,Colegios,Mi colegio
0061U00000NhQL7,5502059160031051424,1P564,Cerrada Perdida,2021-08-16 00:00:00,,2021-10-01 00:00:00,16,18.0,Soltero/a,QUITO,PICHINCHA,No,1693,Convalidado,Simulador Homologación,Aplicaciones
0061U00000N9fEi,-7206721254300424737,1P594,Cerrada Perdida,2021-07-08 00:00:00,,2021-07-15 00:00:00,20,18.0,Soltero/a,QUITO,PICHINCHA,No,685,Normal,Correo,Redes sociales
0061U00000N9jpu,-1173032511162331005,1P734,Cerrada Perdida,2021-07-09 00:00:00,,2021-08-19 00:00:00,35,18.0,Soltero/a,RIOBAMBA,CHIMBORAZO,No,1885,Normal,Colegios,Aplicaciones
0061U00000O8JoI,-1523597797573852666,1P724,Cerrada Ganada,2021-10-15 00:00:00,2021-11-25 00:00:00,,7,24.0,Soltero/a,QUITO,PICHINCHA,No,1093,Normal,Google Natural Search,Portales web
0061U00000NfDen,-4059942454145455291,1P254,Cerrada Perdida,2021-10-20 00:00:00,,2022-02-08 00:00:00,7,18.0,Soltero/a,QUITO,PICHINCHA,No,664,Normal,Colegios,Recomendado
0061U00000O4u3T,9197769292546573169,1P781,Cerrada Perdida,2021-09-09 00:00:00,,2021-10-01 00:00:00,32,19.0,Soltero/a,QUITO,PICHINCHA,No,679,Normal,Colegios,Aplicaciones
0061U00000OkxhO,1346830799168376245,1P614,Cerrada Perdida,2021-10-25 00:00:00,,2022-01-31 00:00:00,8,,Soltero/a,QUITO,PICHINCHA,No,57,Normal,Llamada,Aplicaciones
0068W00000RugSc,7085603456370952020,1P244,Afluente,2022-02-01 00:00:00,,,34,17.0,Soltero/a,QUITO,PICHINCHA,No,947,Normal,Facebook,Recomendado
0061U00000NAzAu,-4778313360478607181,1P704,Cerrada Perdida,2021-07-22 00:00:00,,2021-08-06 00:00:00,13,17.0,Soltero/a,QUITO,PICHINCHA,No,1685,Normal,,Recomendado
0061U00000NB6bN,4493383259177098598,1P574,Cerrada Ganada,2021-07-23 00:00:00,2021-08-16 00:00:00,,22,18.0,Soltero/a,QUITO,PICHINCHA,No,1717,Normal,Google Natural Search,Aplicaciones
0061U00000NhQLg,-2686720321305150975,1P704,Cerrada Perdida,2021-08-16 00:00:00,,2021-10-21 00:00:00,22,17.0,Soltero/a,ESMERALDAS,ESMERALDAS,No,1722,Normal,Formulario web,Aplicaciones
0061U00000NARCt,-7206721254300424737,1P594,Cerrada Perdida,2021-07-15 00:00:00,,2021-08-24 00:00:00,20,18.0,Soltero/a,QUITO,PICHINCHA,No,685,Normal,Correo,Redes sociales
0061U00000N9jnj,-3338810141976307458,1P704,Cerrada Perdida,2021-07-09 00:00:00,,2021-07-09 00:00:00,22,20.0,,,,,538,Normal,Walk-in,
0061U00000O8JqO,7526944474750545152,1H594,Cerrada Perdida,2021-10-15 00:00:00,,2022-01-06 00:00:00,2,32.0,,Guayaquil,,,1250,Normal,Simulador Homologación,
0061U00000NfDjV,-858207183001779888,1P574,Cerrada Perdida,2021-10-20 00:00:00,,2022-02-08 00:00:00,32,21.0,Casado/a,QUITO,PICHINCHA,No,973,Normal,Whatsapp,Aplicaciones
0061U00000OrGlH,3773313047571870808,1P594,Cerrada Ganada,2021-11-17 00:00:00,2021-11-30 00:00:00,,7,18.0,Soltero/a,QUITO,PICHINCHA,No,519,Normal,Datos de período anterior,Mi colegio
0061U00000Okxsy,4328939913736831151,1P704,Cerrada Ganada,2021-10-25 00:00:00,2021-12-17 00:00:00,,16,20.0,Soltero/a,QUITO,PICHINCHA,No,38,Normal,Llamada,Aplicaciones
0068W00000RuKKK,-2995066038823804641,1P614,Cerrada Perdida,2022-01-28 00:00:00,,2022-01-28 00:00:00,21,,,,,,705,Normal,Formulario web,
0061U00000NAzDA,-1477327565409029269,1H003,Cerrada Perdida,2021-07-22 00:00:00,,2021-08-05 00:00:00,2,31.0,,ZAMORA,ZAMORA CHINCHIPE,,1153,Normal,Llamada,
0061U00000NB6cy,-2363101884088677996,1P724,Cerrada Perdida,2021-07-23 00:00:00,,2021-09-01 00:00:00,35,19.0,Soltero/a,QUITO,PICHINCHA,No,437,Normal,Colegios,Aplicaciones
0061U00000NhQMZ,4068618078979060359,2P267,Cerrada Perdida,2021-08-16 00:00:00,,2021-08-26 00:00:00,16,29.0,Soltero/a,QUITO,PICHINCHA,No,584,Convalidado,Simulador Homologación,Aplicaciones
0061U00000N9fFb,-6472418562396033105,1P744,Cerrada Perdida,2021-07-08 00:00:00,,2021-07-08 00:00:00,8,18.0,Soltero/a,QUITO,PICHINCHA,No,808,Normal,Colegios,Aplicaciones
0061U00000N9jpz,-4499480103107069839,2P237,Cerrada Perdida,2021-07-09 00:00:00,,2021-08-26 00:00:00,8,23.0,Soltero/a,IBARRA,IMBABURA,No,613,Normal,Llamada,Aplicaciones
0061U00000O8Jrg,4048217391974455221,1P714,Cerrada Perdida,2021-10-15 00:00:00,,2021-11-09 00:00:00,20,20.0,Soltero/a,PUERTO QUITO,PICHINCHA,No,1018,Normal,Whatsapp,Recomendado
0061U00000NfDqy,7883152936371603347,1P714,Cerrada Perdida,2021-10-20 00:00:00,,2022-01-30 00:00:00,8,19.0,Soltero/a,QUITO,PICHINCHA,No,736,Normal,Whatsapp,Aplicaciones
0061U00000O4t8C,3773313047571870808,1P594,Cerrada Perdida,2021-09-09 00:00:00,,2021-09-20 00:00:00,33,18.0,Soltero/a,QUITO,PICHINCHA,No,519,Normal,Datos de período anterior,Mi colegio
0068W00000RtLfA,-6381632972205741128,1P052,Cerrada Perdida,2022-01-19 00:00:00,,2022-02-23 00:00:00,20,35.0,,QUITO,PICHINCHA,,1527,Normal,Facebook,
0068W00000RuYkF,489400593181029512,1P714,Cerrada Perdida,2022-01-31 00:00:00,,2022-02-08 00:00:00,32,22.0,,QUITO,PICHINCHA,No,775,Normal,Llamada,Aplicaciones
0061U00000O7dWm,8342730437272411761,1P704,Cerrada Perdida,2021-10-07 00:00:00,,2022-01-10 00:00:00,23,18.0,Soltero/a,QUITO,PICHINCHA,No,533,Normal,Colegios,Mi colegio
0061U00000NB6e1,1303669784015736616,1P704,Cerrada Perdida,2021-07-23 00:00:00,,2021-08-12 00:00:00,34,23.0,Soltero/a,QUITO,PICHINCHA,No,440,Normal,Whatsapp,Redes sociales
0061U00000NhQNX,7866184722162210564,1P594,Cerrada Perdida,2021-08-16 00:00:00,,2021-08-25 00:00:00,33,20.0,Soltero/a,QUITO,PICHINCHA,No,632,Normal,,Recomendado
0061U00000N9fGU,4129563738547924184,1P464,Cerrada Perdida,2021-07-08 00:00:00,,2021-09-01 00:00:00,35,21.0,Soltero/a,QUITO,PICHINCHA,No,1876,Normal,Google Natural Search,Aplicaciones
0061U00000NACsV,-8674054380266509022,1H594,Cerrada Perdida,2021-07-13 00:00:00,,2021-07-19 00:00:00,7,,,QUITO,PICHINCHA,,799,Normal,Colegios,
0061U00000Omwoc,-4313642075176788697,1P704,Cerrada Perdida,2021-11-08 00:00:00,,2021-12-02 00:00:00,34,21.0,Soltero/a,DAULE,GUAYAS,No,1661,Convalidado,Simulador Homologación,Redes sociales
0061U00000NfDuH,5273702697111510185,1P704,Test,2021-10-20 00:00:00,,,21,17.0,Soltero/a,QUITO,PICHINCHA,No,1794,Normal,,Aplicaciones
0061U00000O5R2o,-3729389257004818833,1P781,Cerrada Ganada,2021-09-14 00:00:00,2021-09-22 00:00:00,,36,19.0,Soltero/a,QUITO,PICHINCHA,No,1789,Normal,Google Natural Search,Recomendado
0061U00000Okxtw,-6381632972205741128,1P484,Cerrada Perdida,2021-10-25 00:00:00,,2022-01-19 00:00:00,20,35.0,,QUITO,PICHINCHA,,1527,Normal,Facebook,
0068W00000RuWGr,-8279529555220484267,1P464,Cerrada Perdida,2022-01-31 00:00:00,,2022-01-31 00:00:00,13,21.0,Soltero/a,QUITO,PICHINCHA,No,1113,Normal,Simulador Homologación,Recomendado
0061U00000R38vg,8342730437272411761,1P704,Inscrito,2022-01-12 00:00:00,,,23,18.0,Soltero/a,QUITO,PICHINCHA,No,533,Normal,Colegios,Mi colegio
0061U00000NB6fP,-7938369264222118415,1H564,Cerrada Perdida,2021-07-23 00:00:00,,2021-09-29 00:00:00,19,,,RIOBAMBA,CHIMBORAZO,,1428,Normal,Llamada,
0061U00000NiK0v,7866184722162210564,1P554,Cerrada Ganada,2021-08-25 00:00:00,2021-09-26 00:00:00,2021-10-27 00:00:00,33,20.0,Soltero/a,QUITO,PICHINCHA,No,632,Normal,,Recomendado
0061U00000N9fD4,-4058590101862582698,1P614,Cerrada Perdida,2021-07-08 00:00:00,,2021-07-21 00:00:00,13,18.0,Soltero/a,QUITO,PICHINCHA,No,1349,Normal,Colegios,Mi colegio
0061U00000N9jqY,-8674054380266509022,1H594,Cerrada Perdida,2021-07-09 00:00:00,,2021-07-13 00:00:00,7,,,QUITO,PICHINCHA,,799,Normal,Colegios,
0061U00000Omwwx,-1782539190189393513,1P624,Cerrada Perdida,2021-11-08 00:00:00,,2021-11-08 00:00:00,35,18.0,Soltero/a,SAN PEDRO DE HUACA,CARCHI,No,292,Normal,Google Natural Search,Aplicaciones
0061U00000NfEQb,8043472805760922561,1P724,Cerrada Perdida,2021-10-20 00:00:00,,2021-12-16 00:00:00,7,18.0,Soltero/a,QUITO,PICHINCHA,No,653,Normal,,Portales web
0061U00000O5R5O,5417435224484358565,1P594,Cerrada Perdida,2021-09-14 00:00:00,,2021-10-14 00:00:00,32,23.0,Soltero/a,SAMBORONDÓN,GUAYAS,No,1655,Normal,Llamada,Aplicaciones
0061U00000Okxu6,1927420626239551184,2P237,Cerrada Perdida,2021-10-25 00:00:00,,2022-02-15 00:00:00,32,28.0,Casado/a,QUITO,PICHINCHA,Si,811,Normal,Referidos,Aplicaciones
0068W00000RudnP,-1826078526866062156,1P584,Cerrada Ganada,2022-02-01 00:00:00,2022-02-10 00:00:00,,35,35.0,Soltero/a,QUITO,PICHINCHA,No,237,Convalidado,Datos de período anterior,Aplicaciones
0061U00000NAzWC,8342730437272411761,1P704,Cerrada Perdida,2021-07-22 00:00:00,,2021-08-12 00:00:00,34,18.0,Soltero/a,QUITO,PICHINCHA,No,533,Normal,Colegios,Mi colegio
0061U00000NB6jG,2446818079405320565,1P374,Cerrada Perdida,2021-07-23 00:00:00,,2021-08-17 00:00:00,8,24.0,Soltero/a,TENA,NAPO,No,1417,Normal,Llamada,Aplicaciones
0061U00000NhQNS,8543179481300907545,1P484,Cerrada Ganada,2021-08-16 00:00:00,2021-08-27 00:00:00,,33,20.0,Soltero/a,QUITO,PICHINCHA,No,632,Normal,,Recomendado
0061U00000N9fL7,1636811647483310579,1P734,Cerrada Perdida,2021-07-08 00:00:00,,2021-08-13 00:00:00,33,21.0,Soltero/a,IBARRA,IMBABURA,No,1188,Normal,Chat en línea,Portales web
0061U00000N9jsj,7708946664461777162,1P704,Cerrada Ganada,2021-07-09 00:00:00,2021-08-24 00:00:00,,33,19.0,Soltero/a,QUITO,PICHINCHA,No,1876,Normal,Llamada,Recomendado
0061U00000OmwyZ,-1782539190189393513,1P624,Cerrada Perdida,2021-11-08 00:00:00,,2021-11-25 00:00:00,35,18.0,Soltero/a,SAN PEDRO DE HUACA,CARCHI,No,292,Normal,Google Natural Search,Aplicaciones
0061U00000NfEQW,-5519161024184639660,1P704,Cerrada Perdida,2021-10-20 00:00:00,,2021-11-24 00:00:00,16,35.0,Soltero/a,QUITO,PICHINCHA,No,1367,Convalidado,Simulador Homologación,Aplicaciones
0061U00000O5RAn,-8238994776191787193,1P234,Cerrada Perdida,2021-09-14 00:00:00,,2021-10-01 00:00:00,23,17.0,Soltero/a,QUITO,PICHINCHA,No,948,Normal,,Recomendado
0061U00000OkxuQ,-6670251187202863554,1P704,Cerrada Ganada,2021-10-25 00:00:00,2022-02-15 00:00:00,,8,17.0,Soltero/a,QUITO,PICHINCHA,No,1745,Normal,Chat en línea,Aplicaciones
0068W00000Ru1gL,977175975252863627,1P504,Cerrada Perdida,2022-01-26 00:00:00,,2022-02-22 00:00:00,21,18.0,,,,,90,Normal,Colegios,
0061U00000OmdiQ,6639356294077589282,1P714,Test,2021-11-04 00:00:00,,,16,26.0,Soltero/a,QUITO,PICHINCHA,Si,775,Convalidado,,Aplicaciones
0061U00000NhXal,2446818079405320565,1P374,Cerrada Ganada,2021-08-17 00:00:00,2021-08-31 00:00:00,,8,24.0,Soltero/a,TENA,NAPO,No,1417,Normal,Llamada,Aplicaciones
0061U00000Mm1G3,2548325115505361143,1P704,Cerrada Perdida,2021-06-10 00:00:00,,2021-08-11 00:00:00,20,22.0,Soltero/a,SAMBORONDÓN,GUAYAS,No,1786,Convalidado,Simulador Homologación,Portales web
0061U00000N9fLl,-3034132114126029721,1P734,Cerrada Perdida,2021-07-08 00:00:00,,2021-08-13 00:00:00,33,27.0,Soltero/a,IBARRA,IMBABURA,Si,1181,Normal,Chat en línea,Portales web
0061U00000N9jvl,919434346741930040,1P704,Cerrada Perdida,2021-07-09 00:00:00,,2021-08-23 00:00:00,20,20.0,Soltero/a,ORELLANA,ORELLANA,No,1153,Normal,Correo,Portales web
0061U00000Omwy0,-2868026502855411807,1P514,Cerrada Perdida,2021-11-08 00:00:00,,2021-11-16 00:00:00,8,21.0,Soltero/a,QUITO,PICHINCHA,No,127,Normal,Llamada,Aplicaciones
0061U00000OlNh3,-2134718664835772199,1P704,Cerrada Perdida,2021-10-27 00:00:00,,2022-01-03 00:00:00,34,20.0,Soltero/a,QUITO,PICHINCHA,No,653,Normal,Facebook,Redes sociales
0061U00000O5RB7,8527451255782292295,1P744,Cerrada Perdida,2021-09-14 00:00:00,,2021-09-28 00:00:00,16,18.0,Soltero/a,QUITO,PICHINCHA,No,973,Normal,Colegios,Aplicaciones
0061U00000Okxuk,8946013917766627828,1P704,Inscrito,2021-10-25 00:00:00,,,36,17.0,,QUITO,PICHINCHA,No,919,Normal,Llamada,Redes sociales
0068W00000RunBU,1625078948609336873,1P614,Afluente,2022-02-02 00:00:00,,,34,17.0,Soltero/a,QUITO,PICHINCHA,No,1876,Normal,Simulador Homologación,Recomendado
0061U00000NB004,6639356294077589282,1P714,Cerrada Perdida,2021-07-22 00:00:00,,2021-09-08 00:00:00,38,26.0,Soltero/a,QUITO,PICHINCHA,Si,775,Normal,,Aplicaciones
0061U00000NB6kY,1100515644173569546,1P614,Cerrada Perdida,2021-07-23 00:00:00,,2021-08-04 00:00:00,13,18.0,Soltero/a,QUITO,PICHINCHA,No,1744,Normal,Llamada,Portales web
0061U00000OnEjf,-7014641744387486271,1P704,Cerrada Perdida,2021-11-11 00:00:00,,2021-12-28 00:00:00,35,18.0,Soltero/a,QUITO,PICHINCHA,No,431,Normal,Colegios,Mi colegio
0061U00000N9kCI,-7050952254382319956,1P684,Cerrada Perdida,2021-07-09 00:00:00,,2021-08-19 00:00:00,16,23.0,Soltero/a,QUITO,PICHINCHA,Si,740,Normal,Whatsapp,Redes sociales
0061U00000OrCP0,-2868026502855411807,1P514,Cerrada Ganada,2021-11-16 00:00:00,2021-11-30 00:00:00,,8,21.0,Soltero/a,QUITO,PICHINCHA,No,127,Convalidado,Llamada,Aplicaciones
0061U00000NfDgQ,-2134718664835772199,1P714,Cerrada Perdida,2021-10-20 00:00:00,,2021-10-27 00:00:00,34,20.0,Soltero/a,QUITO,PICHINCHA,No,653,Normal,Facebook,Redes sociales
0061U00000O5RFZ,-3061498762024928372,1P404,Cerrada Perdida,2021-09-14 00:00:00,,2021-10-26 00:00:00,20,17.0,Soltero/a,GUAYAQUIL,GUAYAS,No,1659,Normal,Datos de período anterior,Recomendado
0061U00000Okxxb,2462966323370197481,1P354,Cerrada Ganada,2021-10-25 00:00:00,2022-02-23 00:00:00,,35,17.0,Soltero/a,QUITO,PICHINCHA,No,1037,Normal,Llamada,Aplicaciones
0068W00000RuBBa,-8126778545222771054,1P484,Afluente,2022-01-27 00:00:00,,,23,17.0,Soltero/a,QUITO,PICHINCHA,No,1084,Normal,Colegios,Recomendado
0061U00000NB037,5154248944261738640,2P257,Cerrada Ganada,2021-07-22 00:00:00,2021-08-05 00:00:00,,13,18.0,Soltero/a,RUMIÑAHUI,PICHINCHA,No,991,Normal,Formulario web,Recomendado
0061U00000NB6mP,6176245928792762849,1P464,Cerrada Perdida,2021-07-23 00:00:00,,2021-08-04 00:00:00,8,18.0,Soltero/a,QUITO,PICHINCHA,No,928,Normal,Colegios,Aplicaciones
0061U00000Mm1Kp,-7014641744387486271,1P704,Cerrada Perdida,2021-06-10 00:00:00,,2021-06-30 00:00:00,36,18.0,Soltero/a,QUITO,PICHINCHA,No,431,Normal,Colegios,Mi colegio
0061U00000N9gdi,-1229224770995620140,1P724,Cerrada Perdida,2021-07-08 00:00:00,,2021-09-01 00:00:00,36,18.0,Soltero/a,QUITO,PICHINCHA,No,1667,Normal,Google Natural Search,Recomendado
0061U00000Omx2E,3746670162065606637,1P781,Cerrada Perdida,2021-11-08 00:00:00,,2022-01-17 00:00:00,32,31.0,Unión Libre,QUITO,PICHINCHA,Si,642,Convalidado,Llamada,Aplicaciones
0061U00000NfEdH,-7353438570515119261,1P514,Cerrada Perdida,2021-10-20 00:00:00,,2022-02-11 00:00:00,32,19.0,Soltero/a,QUITO,PICHINCHA,No,94,Normal,Llamada,Aplicaciones
0068W00000SxaoT,7695652028566969779,1H574,Cerrada Ganada,2022-02-22 00:00:00,2022-02-25 00:00:00,,13,25.0,Soltero/a,QUITO,PICHINCHA,Si,798,Convalidado,Whatsapp,Recomendado
0061U00000Okxyy,3637729992695501441,2P237,Cerrada Perdida,2021-10-25 00:00:00,,2022-01-25 00:00:00,32,24.0,Casado/a,QUITO,PICHINCHA,Si,775,Normal,Walk-in,Aplicaciones
0068W00000RuK1X,1521408621234221998,1P704,Afluente,2022-01-28 00:00:00,,,20,17.0,Soltero/a,DURÁN,GUAYAS,No,89,Normal,Walk-in,Recomendado
0061U00000NB04Z,8725962766948866579,1P614,Cerrada Ganada,2021-07-22 00:00:00,2021-08-16 00:00:00,,22,18.0,Soltero/a,AMBATO,TUNGURAHUA,No,1210,Normal,Google Natural Search,Aplicaciones
0061U00000NB6oL,-1854769890286518797,1H003,Cerrada Perdida,2021-07-23 00:00:00,,2021-08-02 00:00:00,15,36.0,Casado/a,CHONE,MANABI,Si,1905,Normal,Llamada,Redes sociales
0061U00000Ol1fB,4598628790307417228,1P524,Cerrada Perdida,2021-10-26 00:00:00,,2021-11-24 00:00:00,16,38.0,Soltero/a,QUITO,PICHINCHA,No,538,Convalidado,Llamada,Aplicaciones
0061U00000N9ge7,-7056456725298790947,1H003,Cerrada Perdida,2021-07-08 00:00:00,,2021-08-03 00:00:00,33,51.0,Casado/a,MEJIA,PICHINCHA,Si,1493,Normal,Whatsapp,Recomendado
0061U00000Omx45,4407167043118381945,1P724,Inscrito,2021-11-08 00:00:00,,,20,26.0,Soltero/a,QUITO,PICHINCHA,No,364,Normal,,Recomendado
0061U00000O4i86,1698604224647188475,1P584,Cerrada Ganada,2021-09-07 00:00:00,2021-10-12 00:00:00,2021-10-27 00:00:00,34,20.0,Soltero/a,QUITO,PICHINCHA,No,479,Convalidado,Correo,Recomendado
0061U00000O5RKY,7695652028566969779,1P574,Cerrada Perdida,2021-09-14 00:00:00,,2021-09-14 00:00:00,13,25.0,Soltero/a,QUITO,PICHINCHA,Si,798,Normal,Whatsapp,Recomendado
0061U00000Oky2G,-7319200648510942585,1P374,Cerrada Perdida,2021-10-25 00:00:00,,2021-10-28 00:00:00,34,19.0,Soltero/a,LAGO AGRIO,SUCUMBIOS,No,530,Normal,Llamada,Portales web
0068W00000RuKAa,7735570310792202185,1P791,Afluente,2022-01-28 00:00:00,,,23,17.0,Soltero/a,GUAYAQUIL,GUAYAS,No,1819,Normal,Whatsapp,Marketing directo
0061U00000NB04t,306416771749900989,1P744,Cerrada Perdida,2021-07-22 00:00:00,,2021-09-09 00:00:00,33,17.0,Soltero/a,QUITO,PICHINCHA,No,993,Normal,Colegios,Recomendado
0061U00000Ol1jK,-828907540410697593,1P734,Test,2021-10-26 00:00:00,,,34,37.0,Soltero/a,QUITO,PICHINCHA,No,1828,Convalidado,Simulador Homologación,Recomendado
0061U00000N9geR,6952334773190414253,1P254,Cerrada Perdida,2021-07-08 00:00:00,,2021-07-21 00:00:00,13,18.0,Soltero/a,QUITO,PICHINCHA,No,1355,Normal,Colegios,Mi colegio
0061U00000Omx7E,5545985867454881426,1P584,Cerrada Ganada,2021-11-08 00:00:00,2021-11-22 00:00:00,,22,18.0,Soltero/a,QUITO,PICHINCHA,No,1724,Normal,Google Natural Search,Aplicaciones
0061U00000O7TOk,6375696201148639999,1P704,Inscrito,2021-10-05 00:00:00,,,26,18.0,Soltero/a,QUITO,PICHINCHA,No,1794,Normal,,Recomendado
0061U00000O5RMj,7695652028566969779,2P577,Cerrada Perdida,2021-09-14 00:00:00,,2022-02-22 00:00:00,13,25.0,Soltero/a,QUITO,PICHINCHA,Si,798,Convalidado,Whatsapp,Recomendado
0061U00000OkyGK,4151405752736382073,1P714,Cerrada Ganada,2021-10-25 00:00:00,2021-11-22 00:00:00,,32,18.0,Soltero/a,QUITO,PICHINCHA,No,341,Normal,Llamada,Aplicaciones
0068W00000RuKHg,3703422576284828697,ERA N,Cerrada Perdida,2022-01-28 00:00:00,,2022-01-31 00:00:00,32,18.0,,QUITO,PICHINCHA,No,968,Normal,Colegios,Aplicaciones
0061U00000P3KUY,-1515875491919896636,1P724,Cerrada Perdida,2021-12-15 00:00:00,,2022-01-10 00:00:00,35,18.0,,PEDRO MONCAYO,PICHINCHA,No,1602,Normal,Llamada,Aplicaciones
0061U00000Ol1n7,348503495422239929,1P714,Cerrada Perdida,2021-10-26 00:00:00,,2022-01-05 00:00:00,36,28.0,Unión Libre,RUMIÑAHUI,PICHINCHA,No,653,Normal,Whatsapp,Redes sociales
0061U00000P3Ecz,-7671261141343728917,1P714,Cerrada Perdida,2021-12-14 00:00:00,,2022-02-10 00:00:00,16,33.0,Soltero/a,QUITO,PICHINCHA,No,102,Normal,Walk-in,Aplicaciones
0061U00000O4iBO,-4246564220721396610,1P524,Cerrada Perdida,2021-09-07 00:00:00,,2021-10-14 00:00:00,35,19.0,Soltero/a,QUITO,PICHINCHA,No,1075,Normal,Colegios,Marketing directo
0061U00000O5flf,-1585662465354826015,1P781,Cerrada Ganada,2021-09-16 00:00:00,2021-10-12 16:00:00,2021-10-27 00:00:00,8,20.0,Soltero/a,QUITO,PICHINCHA,No,437,Normal,Google Natural Search,Aplicaciones
0061U00000OkyLe,-6610753311824132164,1P734,Cerrada Perdida,2021-10-25 00:00:00,,2021-11-11 00:00:00,34,19.0,Soltero/a,QUITO,PICHINCHA,No,1496,Normal,Llamada,Recomendado
0068W00000Rulig,-1014486567355748048,1P684,Cerrada Perdida,2022-02-02 00:00:00,,2022-02-02 00:00:00,21,20.0,,QUITO,PICHINCHA,,928,Convalidado,Facebook,
0061U00000P3KWe,-6272732651084398655,1P554,Cerrada Perdida,2021-12-15 00:00:00,,2022-02-21 00:00:00,21,19.0,Soltero/a,LATACUNGA,COTOPAXI,No,1410,Normal,Formulario web,Aplicaciones
0061U00000Ol2Bj,-8008078689550588237,1P564,Cerrada Ganada,2021-10-26 00:00:00,2021-11-24 00:00:00,,23,18.0,Soltero/a,QUITO,PICHINCHA,No,1057,Normal,Colegios,Recomendado
